date,Sun-Earth (AU),Sun-Cassini (AU),Earth-Cassini (AU),Impact parameter (AU),Impact parameter (Rsun),LE (AU),LC (AU),LE/rE,LC/rC,LE/rE + LC/rC,Shapiro (s),Shapiro (us),Shapiro JG (s),Shapiro JG (us),y,y x1e13,yJG,yJG x1e13,Shapiro approx (s),Difference (ns)
A.D. 2002-Jun-27 17:14:00.0000,1.0165132422559835,7.44221557195668,8.4542561561501,0.08936793230197777,19.216979130713845,1.012577179457369,7.441678976692731,0.996127878482056,0.9999278984519111,-0.003944223066032926,8.115095131613502e-05,81.15095131613502,9.09825059777438e-05,90.9825059777438,-3.661806230201469e-11,-366.1806230201469,-3.669036011053333e-11,-366.9036011053333,8.117039704378283e-05,-19.445727647812216
A.D. 2002-Jun-27 17:15:00.0000,1.0165132691124676,7.442217868428789,8.454257480912188,0.08937789351003178,19.219121110754784,1.0125763272136208,7.4416811536985685,0.9961270137651186,0.9999278824216505,-0.00394510381323121,8.114875435432213e-05,81.14875435432214,9.098030467781856e-05,90.98030467781857,-3.6613998545576134e-11,-366.13998545576135,-3.668630448210999e-11,-366.8630448210999,8.116820442834736e-05,-19.4500740252233
A.D. 2002-Jun-27 17:16:00.0000,1.0165132959672014,7.442220164899184,8.454258805558649,0.08938785471995164,19.22126309119694,1.0125754748692406,7.441683330689408,0.9961261489509451,0.9999278663896147,-0.003945984659440294,8.114655763630955e-05,81.14655763630955,9.097810362120594e-05,90.97810362120595,-3.660993568484668e-11,-366.0993568484668,-3.668224974939576e-11,-366.8224974939576,8.116601205720262e-05,-19.454420893073237
A.D. 2002-Jun-27 17:17:00.0000,1.0165133228201861,7.44222246136787,8.454260130089484,0.0893978159317338,19.223405072039547,1.01257462242423,7.441685507665254,0.9961252840395356,0.9999278503558039,-0.003946865604660621,8.114436116203995e-05,81.14436116203996,9.097590280784864e-05,90.97590280784864,-3.6605873689559025e-11,-366.05873689559024,-3.66781958820104e-11,-366.78195882010397,8.116381993029501e-05,-19.458768255061866
A.D. 2002-Jun-27 17:18:00.0000,1.016513349671421,7.442224757834846,8.454261454504694,0.08940777714537455,19.22554705328181,1.012573769878588,7.441687684626106,0.9961244190308898,0.9999278343202179,-0.003947746648892192,8.11421649314668e-05,81.14216493146681,9.09737022377001e-05,90.97370223770011,-3.6601812589189914e-11,-366.01812589189916,-3.667414290954357e-11,-366.7414290954357,8.116162804757099e-05,-19.46311610418253
A.D. 2002-Jun-27 17:19:00.0000,1.0165133765209073,7.442227054300111,8.454262778804278,0.08941773836087033,19.227689034922967,1.0125729172323161,7.441689861571962,0.9961235539250082,0.9999278182828568,-0.003948627792135007,8.113996894452925e-05,81.13996894452924,9.097150191069949e-05,90.97150191069949,-3.6597752323882345e-11,-365.97752323882344,-3.6670090772251226e-11,-366.7009077225123,8.115943640897694e-05,-19.46746444768583
A.D. 2002-Jun-27 17:20:00.0000,1.0165134033686432,7.442229350763665,8.454264102988237,0.08942769957821742,19.229831016962216,1.0125720644854121,7.441692038502824,0.9961226887218902,0.9999278022437206,-0.003949509034388843,8.113777320118794e-05,81.13777320118794,9.096930182680743e-05,90.96930182680744,-3.6593693013237383e-11,-365.93693013237385,-3.6666039589734426e-11,-366.66039589734424,8.115724501445935e-05,-19.47181327140938
A.D. 2002-Jun-27 17:21:00.0000,1.0165134302146293,7.442231647225509,8.454265427056567,0.08943766079741233,19.231972999398806,1.0125712116378773,7.441694215418691,0.9961218234215365,0.9999277862028094,-0.003950390375654145,8.113557770136766e-05,81.13557770136767,9.096710198594872e-05,90.96710198594873,-3.6589634626310084e-11,-365.89634626310084,-3.666198933070941e-11,-366.6198933070941,8.115505386396464e-05,-19.476162596983013
A.D. 2002-Jun-27 17:22:00.0000,1.0165134570588665,7.442233943685643,8.454266751009275,0.08944762201845123,19.234114982231908,1.0125703586897121,7.441696392319564,0.9961209580239467,0.999927770160123,-0.003951271815930468,8.113338244503278e-05,81.13338244503278,9.096490238808775e-05,90.96490238808775,-3.658557707354083e-11,-365.85577073540827,-3.6657939905842444e-11,-366.5793990584244,8.115286295743938e-05,-19.480512406598702
A.D. 2002-Jun-27 17:23:00.0000,1.016513483901353,7.442236240144067,8.454268074846356,0.08945758324133063,19.23625696546078,1.0125695056409147,7.441698569205442,0.9961200925291208,0.9999277541156615,-0.003952153355217591,8.113118743211884e-05,81.13118743211884,9.096270303316002e-05,90.96270303316003,-3.6581520384745184e-11,-365.8152038474518,-3.665389134506202e-11,-366.5389134506202,8.115067229483e-05,-19.484862711166237
A.D. 2002-Jun-27 17:24:00.0000,1.0165135107420902,7.44223853660078,8.454269398567813,0.0894675444660469,19.23839894908464,1.012568652491487,7.441700746076326,0.9961192269370592,0.999927738069425,-0.003953034993515736,8.112899266258661e-05,81.12899266258661,9.096050392112634e-05,90.96050392112635,-3.6577464618989574e-11,-365.77464618989575,-3.6649843707321635e-11,-366.49843707321634,8.114848187608301e-05,-19.489213496401252
A.D. 2002-Jun-27 17:25:00.0000,1.016513537581077,7.442240833055785,8.454270722173645,0.08947750569259642,19.240540933102704,1.0125677992414273,7.441702922932217,0.9961183612477615,0.9999277220214133,-0.003953916730825124,8.112679813636456e-05,81.12679813636456,9.095830505191514e-05,90.95830505191515,-3.6573409806089555e-11,-365.7340980608956,-3.6645797022323906e-11,-366.45797022323904,8.114629170114502e-05,-19.493564780464133
A.D. 2002-Jun-27 17:26:00.0000,1.0165135644183134,7.442243129509075,8.454272045663846,0.08948746692097558,19.242682917514202,1.0125669458907356,7.441705099773109,0.9961174954612276,0.9999277059716266,-0.003954798567145534,8.112460385340988e-05,81.12460385340988,9.095610642548366e-05,90.95610642548367,-3.6569355886075205e-11,-365.69355886075203,-3.6641751230211846e-11,-366.41751230211844,8.11441017699625e-05,-19.49791655262128
A.D. 2002-Jun-27 17:27:00.0000,1.0165135912538004,7.4422454259606585,8.454273369038422,0.08949742815118066,19.24482490231833,1.0125660924394135,7.441707276599011,0.9961166295774582,0.999927689920065,-0.00395568050247741,8.112240981365823e-05,81.12240981365822,9.095390804176752e-05,90.95390804176752,-3.6565302739119596e-11,-365.65302739119596,-3.663770621138439e-11,-366.3770621138439,8.11419120824821e-05,-19.502268823877348
A.D. 2002-Jun-27 17:28:00.0000,1.0165136180875367,7.442247722410528,8.454274692297375,0.08950738938320801,19.246966887514308,1.012565238887459,7.441709453409914,0.9961157635964523,0.9999276738667281,-0.003956562536819419,8.112021601708119e-05,81.12021601708119,9.09517099007383e-05,90.9517099007383,-3.6561250513848763e-11,-365.6125051384876,-3.663366211401585e-11,-366.3366211401585,8.11397226386504e-05,-19.506621569214364
A.D. 2002-Jun-27 17:29:00.0000,1.0165136449195231,7.44225001885869,8.454276015440701,0.08951735061705425,19.249108873101402,1.0125643852348738,7.441711630205828,0.9961148975182109,0.9999276578116163,-0.003957444670172894,8.111802246359657e-05,81.11802246359656,9.094951200231384e-05,90.94951200231384,-3.655719927034559e-11,-365.5719927034559,-3.662961899841496e-11,-366.2961899841496,8.113753343841394e-05,-19.510974817377246
A.D. 2002-Jun-27 17:30:00.0000,1.0165136717497592,7.442252315305142,8.454277338468403,0.08952731185271545,19.251250859078773,1.0125635314816566,7.441713806986746,0.9961140313427334,0.9999276417547295,-0.003958326902536946,8.111582915316874e-05,81.11582915316875,9.094731434645849e-05,90.94731434645848,-3.655314885874171e-11,-365.5314885874171,-3.6625576714826304e-11,-366.25576714826303,8.113534448171944e-05,-19.515328550693493
A.D. 2002-Jun-27 17:31:00.0000,1.0165136985782457,7.442254611749882,8.454278661380478,0.08953727309018825,19.253392845445696,1.0125626776278087,7.441715983752669,0.9961131650700201,0.9999276256960676,-0.003959209233912242,8.111363608573352e-05,81.11363608573352,9.094511693310806e-05,90.94511693310805,-3.654909930828799e-11,-365.49099308287987,-3.662153529227487e-11,-366.2153529227487,8.11331557685135e-05,-19.519682779978023
A.D. 2002-Jun-27 17:32:00.0000,1.0165137254049814,7.4422569081929115,8.454279984176928,0.08954723432946893,19.25553483220137,1.0125618236733287,7.441718160503599,0.9961122987000709,0.9999276096356309,-0.003960091664298115,8.111144326125175e-05,81.11144326125175,9.094291976222341e-05,90.94291976222341,-3.654505067895437e-11,-365.4505067895437,-3.661749479084353e-11,-366.1749479084353,8.113096729874272e-05,-19.52403749097358
A.D. 2002-Jun-27 17:33:00.0000,1.0165137522299657,7.442259204634231,8.45428130685775,0.0895571955705539,19.257676819345026,1.0125609696182158,7.441720337239533,0.9961114322328858,0.9999275935734189,-0.0039609741936952325,8.110925067965204e-05,81.10925067965205,9.094072283373316e-05,90.94072283373316,-3.6541002940473525e-11,-365.41002940473527,-3.661345518037792e-11,-366.1345518037792,8.112877907235387e-05,-19.528392701826995
A.D. 2002-Jun-27 17:34:00.0000,1.0165137790532004,7.44226150107384,8.454282629422949,0.08956715681343945,19.259818806875863,1.0125601154624724,7.441722513960475,0.9961105656684649,0.9999275775094321,-0.003961856822102927,8.110705834089889e-05,81.10705834089889,9.093852614760177e-05,90.93852614760176,-3.6536956062352284e-11,-365.36956062352283,-3.6609416430271905e-11,-366.09416430271904,8.112659108929362e-05,-19.532748394730252
A.D. 2002-Jun-27 17:35:00.0000,1.0165138058746843,7.442263797511741,8.45428395187252,0.08957711805812214,19.261960794793143,1.012559261206097,7.441724690666423,0.9961096990068083,0.9999275614436702,-0.003962739549521643,8.110486624492456e-05,81.10486624492457,9.093632970376152e-05,90.93632970376153,-3.6532910134150266e-11,-365.3291013415027,-3.6605378629972164e-11,-366.05378629972165,8.112440334950866e-05,-19.537104584103233
A.D. 2002-Jun-27 17:36:00.0000,1.0165138326944174,7.442266093947928,8.454285274206466,0.08958707930459815,19.264102783096046,1.0125584068490892,7.441726867357375,0.9961088322479156,0.9999275453761334,-0.003963622375950937,8.11026743916828e-05,81.1026743916828,9.093413350216617e-05,90.93413350216618,-3.65288650362664e-11,-365.28865036266404,-3.6601341659990596e-11,-366.01341659990595,8.112221585294575e-05,-19.541461262952836
A.D. 2002-Jun-27 17:37:00.0000,1.0165138595124004,7.442268390382407,8.454286596424787,0.08959704055286405,19.266244771783832,1.0125575523914503,7.441729044033336,0.9961079653917874,0.9999275293068216,-0.00396450530139103,8.110048278112021e-05,81.1004827811202,9.093193754276232e-05,90.93193754276233,-3.652482079795158e-11,-365.2482079795158,-3.6597305549690995e-11,-365.97305549691,8.11200285995516e-05,-19.545818431387485
A.D. 2002-Jun-27 17:38:00.0000,1.016513886328632,7.442270686815174,8.45428791852748,0.08960700180291614,19.268386760855705,1.0125566978331788,7.441731220694301,0.9961070984384232,0.9999275132357348,-0.003965388325842145,8.109829141318704e-05,81.09829141318704,9.092974182550021e-05,90.9297418255002,-3.652077753835509e-11,-365.20777538355094,-3.659327041799679e-11,-365.93270417996786,8.1117841589273e-05,-19.550176085964836
A.D. 2002-Jun-27 17:39:00.0000,1.0165139131431125,7.442272983246231,8.454289240514546,0.08961696305475088,19.27052875031091,1.012555843174275,7.441733397340273,0.9961062313878234,0.9999274971628731,-0.0039662714493036155,8.10961002878156e-05,81.0961002878156,9.092754635031217e-05,90.92754635031217,-3.651673510817326e-11,-365.1673510817326,-3.658923611571725e-11,-365.8923611571725,8.111565482205672e-05,-19.554534241118326
A.D. 2002-Jun-27 17:40:00.0000,1.0165139399558423,7.442275279675578,8.45429056238599,0.08962692430836457,19.272670740148637,1.0125549884147391,7.4417355739712505,0.9961053642399875,0.9999274810882364,-0.0039671546717761075,8.109390940497406e-05,81.09390940497406,9.092535111716632e-05,90.92535111716631,-3.65126935666984e-11,-365.126935666984,-3.6585202702257615e-11,-365.8520270225761,8.111346829784959e-05,-19.55889287552984
A.D. 2002-Jun-27 17:41:00.0000,1.0165139667668217,7.442277576103215,8.454291884141808,0.08963688556375365,19.27481273036814,1.0125541335545718,7.441737750587236,0.9961044969949161,0.9999274650118248,-0.003968037993259177,8.10917187645876e-05,81.0917187645876,9.09231561259879e-05,90.92315612598789,-3.65086529135917e-11,-365.08652913591703,-3.65811701770532e-11,-365.81170177053195,8.111128201659839e-05,-19.563252010788542
A.D. 2002-Jun-27 17:42:00.0000,1.0165139935760499,7.44227987252914,8.454293205781998,0.08964684682091457,19.276954720968643,1.012553278593772,7.441739927188226,0.9961036296526089,0.9999274489336384,-0.003968921413752824,8.108952836662443e-05,81.08952836662444,9.092096137674508e-05,90.92096137674507,-3.650461317844284e-11,-365.0461317844284,-3.657713856980662e-11,-365.77138569806624,8.110909597824996e-05,-19.56761162553566
A.D. 2002-Jun-27 17:43:00.0000,1.0165140203835263,7.442282168953356,8.454294527306562,0.08965680807984369,19.279096711949364,1.0125524235323395,7.4417421037742235,0.996102762213066,0.9999274328536769,-0.003969804933257048,8.108733821100619e-05,81.08733821100618,9.091876686935952e-05,90.91876686935952,-3.650057427180513e-11,-365.0057427180513,-3.65731077910712e-11,-365.731077910712,8.110691018275118e-05,-19.571971744992435
A.D. 2002-Jun-27 17:44:00.0000,1.0165140471892524,7.44228446537586,8.454295848715502,0.08966676934053727,19.281238703309498,1.0125515683702755,7.441744280345226,0.9961018946762875,0.9999274167719404,-0.00397068855177185,8.108514829771181e-05,81.08514829771181,9.091657260381015e-05,90.91657260381015,-3.6496536252293267e-11,-364.96536252293265,-3.656907789957456e-11,-365.69077899574563,8.110472463004892e-05,-19.57633233710715
A.D. 2002-Jun-27 17:45:00.0000,1.0165140739932266,7.442286761796656,8.454297170008816,0.08967673060299203,19.283380695048347,1.0125507131075784,7.441746456901237,0.9961010270422733,0.9999274006884292,-0.003971572269297674,8.108295862665591e-05,81.08295862665591,9.091437858001157e-05,90.91437858001157,-3.649249920946686e-11,-364.9249920946686,-3.6565048984650443e-11,-365.65048984650446,8.110253932009e-05,-19.580693434080608
A.D. 2002-Jun-27 17:46:00.0000,1.0165141007954501,7.442289058215741,8.454298491186503,0.089686691867204,19.28552268716505,1.0125498577442493,7.441748633442255,0.9961001593110231,0.999927384603143,-0.003972456085833853,8.108076919780668e-05,81.08076919780667,9.091218479793199e-05,90.91218479793199,-3.6488462934616994e-11,-364.88462934616996,-3.656102083770286e-11,-365.61020837702864,8.110035425282139e-05,-19.585055014716655
A.D. 2002-Jun-27 17:47:00.0000,1.0165141275959222,7.442291354633114,8.454299812248566,0.0896966531331698,19.28766467965888,1.012549002280288,7.441750809968277,0.9960992914825377,0.999927368516082,-0.003973340001380166,8.107858001110376e-05,81.07858001110375,9.090999125751104e-05,90.90999125751104,-3.648442763566202e-11,-364.8442763566202,-3.655699366676311e-11,-365.56993666763105,8.109816942819001e-05,-19.58941708625234
A.D. 2002-Jun-27 17:48:00.0000,1.0165141543946425,7.442293651048779,8.454301133195,0.08970661440088583,19.28980667252907,1.0125481467156936,7.441752986479307,0.9960984235568163,0.999927352427246,-0.0039742240159375,8.10763910664904e-05,81.0763910664904,9.090779795869198e-05,90.90779795869197,-3.6480393223155254e-11,-364.80393223155255,-3.655296738215863e-11,-365.5296738215863,8.109598484614277e-05,-19.593779652373954
A.D. 2002-Jun-27 17:49:00.0000,1.0165141811916119,7.44229594746273,8.45430245402581,0.08971657567034844,19.29194866577483,1.0125472910504674,7.441755162975342,0.9960975555338596,0.9999273363366351,-0.003975108129505411,8.107420236391698e-05,81.07420236391698,9.090560490142519e-05,90.90560490142518,-3.6476359607537094e-11,-364.7635960753709,-3.6548941894442754e-11,-365.48941894442754,8.109380050662662e-05,-19.59814270963915
A.D. 2002-Jun-27 17:50:00.0000,1.0165142079868281,7.442298243874974,8.454303774740994,0.08972653694155404,19.29409065939539,1.0125464352846067,7.441757339456386,0.996096687413667,0.9999273202442494,-0.0039759923420836785,8.107201390333749e-05,81.07201390333749,9.090341208566464e-05,90.90341208566464,-3.647232690739214e-11,-364.72326907392136,-3.654491732208715e-11,-365.4491732208715,8.109161640958857e-05,-19.602506251081927
A.D. 2002-Jun-27 17:51:00.0000,1.0165142347802945,7.442300540285507,8.454305095340553,0.0897364982144991,19.29623265338999,1.0125455794181153,7.4417595159224375,0.9960958191962389,0.9999273041500889,-0.003976876653672079,8.10698256846881e-05,81.0698256846881,9.090121951134653e-05,90.90121951134654,-3.646829512249452e-11,-364.68295122494516,-3.6540893665091814e-11,-365.4089366509181,8.108943255497557e-05,-19.606870287476553
A.D. 2002-Jun-27 17:52:00.0000,1.0165142615720084,7.442302836694329,8.454306415824485,0.08974645948917993,19.298374647757836,1.0125447234509903,7.441761692373494,0.9960949508815752,0.9999272880541535,-0.003977761064271057,8.106763770792279e-05,81.0676377079228,9.089902717842483e-05,90.89902717842483,-3.646426419321311e-11,-364.6426419321311,-3.653687086393857e-11,-365.36870863938566,8.108724894273464e-05,-19.61123481184347
A.D. 2002-Jun-27 17:53:00.0000,1.0165142883619707,7.44230513310144,8.45430773619279,0.08975642076559306,19.30051664249818,1.0125438673832328,7.441763868809558,0.9960940824696759,0.9999272719564434,-0.003978645573880613,8.106544997298491e-05,81.06544997298491,9.089683508684286e-05,90.89683508684286,-3.646023417850141e-11,-364.6023417850141,-3.653284897712916e-11,-365.3284897712916,8.108506557281282e-05,-19.615599827909627
A.D. 2002-Jun-27 17:54:00.0000,1.0165143151501814,7.442307429506842,8.45430905644547,0.08976638204373481,19.302658637610236,1.0125430112148426,7.441766045230629,0.9960932139605411,0.9999272558569583,-0.003979530182500746,8.106326247982137e-05,81.06326247982138,9.089464323654758e-05,90.89464323654758,-3.645620501861536e-11,-364.5620501861536,-3.6528827945032456e-11,-365.2882794503246,8.108288244515714e-05,-19.619965335769887
